,Date,Value,roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
1334,2020-05-07,9170.79,1,139.83000000000175,1.5483403757740237,2020,5,7,9232.087741935484,-1
1335,2020-05-08,10002.48,1,831.6899999999987,9.068902460965726,2020,5,8,9232.087741935484,1
1336,2020-05-09,9821.8,-1,-180.6800000000003,-1.8063520246978781,2020,5,9,9232.087741935484,1
1337,2020-05-10,9527.39,-1,-294.40999999999985,-2.997515730314198,2020,5,10,9232.087741935484,1
1338,2020-05-11,8754.46,-1,-772.9300000000003,-8.112715024786436,2020,5,11,9232.087741935484,-1
1339,2020-05-12,8617.25,-1,-137.20999999999913,-1.5673154026633183,2020,5,12,9232.087741935484,-1
1340,2020-05-13,8814.53,1,197.28000000000065,2.2893614552206407,2020,5,13,9232.087741935484,-1
1341,2020-05-14,9305.93,1,491.39999999999964,5.574886012073243,2020,5,14,9232.087741935484,1
1342,2020-05-15,9790.31,1,484.3799999999992,5.205068166212288,2020,5,15,9232.087741935484,1
1343,2020-05-16,9303.59,-1,-486.71999999999935,-4.9714462565536675,2020,5,16,9232.087741935484,1
1344,2020-05-17,9385.7,1,82.11000000000058,0.8825625376870712,2020,5,17,9232.087741935484,1
1345,2020-05-18,9669.4,1,283.6999999999989,3.0226834439626122,2020,5,18,9232.087741935484,1
1346,2020-05-19,9719.37,1,49.970000000001164,0.5167849090946818,2020,5,19,9232.087741935484,1
1347,2020-05-20,9785.74,1,66.36999999999898,0.6828631896923255,2020,5,20,9232.087741935484,1
1348,2020-05-21,9510.67,-1,-275.0699999999997,-2.8109269201920317,2020,5,21,9232.087741935484,1
1349,2020-05-22,9057.57,-1,-453.10000000000036,-4.764122822051447,2020,5,22,9232.087741935484,-1
1350,2020-05-23,9167.26,1,109.69000000000051,1.2110312147739462,2020,5,23,9232.087741935484,-1
1351,2020-05-24,9178.32,1,11.05999999999949,0.12064673632033443,2020,5,24,9232.087741935484,-1
1352,2020-05-25,8730.73,-1,-447.59000000000015,-4.876600510768856,2020,5,25,9232.087741935484,-1
1353,2020-05-26,8899.66,1,168.9300000000003,1.9348897514869925,2020,5,26,9232.087741935484,-1
1354,2020-05-27,8842.85,-1,-56.80999999999949,-0.638338992725559,2020,5,27,9232.087741935484,-1
1355,2020-05-28,9197.54,1,354.6900000000005,4.011037165619688,2020,5,28,9232.087741935484,-1
1356,2020-05-29,9569.21,1,371.66999999999825,4.040971825074946,2020,5,29,9232.087741935484,1
1357,2020-05-30,9425.98,-1,-143.22999999999956,-1.4967797759689627,2020,5,30,9232.087741935484,1
1358,2020-05-31,9698.1,1,272.1200000000008,2.8869146762458735,2020,5,31,9232.087741935484,1
1359,2020-06-01,9450.84,-1,-247.26000000000022,-2.549571565564391,2020,6,1,9490.444,-1
1360,2020-06-02,10204.23,1,753.3899999999994,7.971672359282343,2020,6,2,9490.444,1
1361,2020-06-03,9525.57,-1,-678.6599999999999,-6.6507712977853295,2020,6,3,9490.444,1
1362,2020-06-04,9658.04,1,132.47000000000116,1.3906779331840633,2020,6,4,9490.444,1
1363,2020-06-05,9794.56,1,136.51999999999862,1.4135373222724135,2020,6,5,9490.444,1
1364,2020-06-06,9623.75,-1,-170.8099999999995,-1.7439272412441142,2020,6,6,9490.444,1
1365,2020-06-07,9670.43,1,46.68000000000029,0.4850500064943529,2020,6,7,9490.444,1
1366,2020-06-08,9753.85,1,83.42000000000007,0.8626296865806389,2020,6,8,9490.444,1
1367,2020-06-09,9782.59,1,28.73999999999978,0.2946528806573792,2020,6,9,9490.444,1
1368,2020-06-10,9775.15,-1,-7.440000000000509,-0.07605347867998669,2020,6,10,9490.444,1
1369,2020-06-11,9892.13,1,116.97999999999956,1.1967079789056903,2020,6,11,9490.444,1
1370,2020-06-12,9286.42,-1,-605.7099999999991,-6.123150423619577,2020,6,12,9490.444,-1
1371,2020-06-13,9459.97,1,173.54999999999927,1.8688579667945158,2020,6,13,9490.444,-1
1372,2020-06-14,9473.5,1,13.530000000000655,0.14302370937752082,2020,6,14,9490.444,-1
1373,2020-06-15,9330.07,-1,-143.4300000000003,-1.5140127724705787,2020,6,15,9490.444,-1
1374,2020-06-16,9426.7,1,96.63000000000102,1.0356835479262323,2020,6,16,9490.444,-1
1375,2020-06-17,9526.0,1,99.29999999999927,1.0533909003150548,2020,6,17,9490.444,1
1376,2020-06-18,9454.81,-1,-71.19000000000051,-0.7473231156833982,2020,6,18,9490.444,-1
1377,2020-06-19,9380.03,-1,-74.77999999999884,-0.790920177137339,2020,6,19,9490.444,-1
1378,2020-06-20,9300.15,-1,-79.88000000000102,-0.8515964234656073,2020,6,20,9490.444,-1
1379,2020-06-21,9357.43,1,57.280000000000655,0.6159040445584282,2020,6,21,9490.444,-1
1380,2020-06-22,9284.78,-1,-72.64999999999964,-0.7763883886921904,2020,6,22,9490.444,-1
1381,2020-06-23,9691.9,1,407.119999999999,4.384810410155103,2020,6,23,9490.444,1
1382,2020-06-24,9621.49,-1,-70.40999999999985,-0.7264829393617336,2020,6,24,9490.444,1
1383,2020-06-25,9276.58,-1,-344.90999999999985,-3.5847878031365186,2020,6,25,9490.444,-1
1384,2020-06-26,9240.85,-1,-35.72999999999956,-0.3851634977545557,2020,6,26,9490.444,-1
1385,2020-06-27,9154.45,-1,-86.39999999999964,-0.9349789250988776,2020,6,27,9490.444,-1
1386,2020-06-28,9004.23,-1,-150.22000000000116,-1.6409505759494143,2020,6,28,9490.444,-1
1387,2020-06-29,9127.47,1,123.23999999999978,1.3686900490102962,2020,6,29,9490.444,-1
1388,2020-06-30,9185.35,1,57.88000000000102,0.634129720503064,2020,6,30,9490.444,-1
1389,2020-07-01,9133.97,-1,-51.38000000000102,-0.5593689951934441,2020,7,1,9526.257096774192,-1
1390,2020-07-02,9236.38,1,102.40999999999985,1.1211992156751103,2020,7,2,9526.257096774192,-1
1391,2020-07-03,9087.98,-1,-148.39999999999964,-1.6066900668876731,2020,7,3,9526.257096774192,-1
1392,2020-07-04,9072.42,-1,-15.55999999999949,-0.17121516552632698,2020,7,4,9526.257096774192,-1
1393,2020-07-05,9131.31,1,58.88999999999942,0.6491101602438977,2020,7,5,9526.257096774192,-1
1394,2020-07-06,9089.09,-1,-42.219999999999345,-0.4623652028022195,2020,7,6,9526.257096774192,-1
1395,2020-07-07,9348.91,1,259.8199999999997,2.8585920042600494,2020,7,7,9526.257096774192,-1
1396,2020-07-08,9256.23,-1,-92.68000000000029,-0.9913455151456191,2020,7,8,9526.257096774192,-1
1397,2020-07-09,9440.07,1,183.84000000000015,1.9861217796014161,2020,7,9,9526.257096774192,-1
1398,2020-07-10,9238.04,-1,-202.02999999999884,-2.1401324354586233,2020,7,10,9526.257096774192,-1
1399,2020-07-11,9287.4,1,49.35999999999876,0.5343124732085892,2020,7,11,9526.257096774192,-1
1400,2020-07-12,9235.96,-1,-51.44000000000051,-0.553868682300757,2020,7,12,9526.257096774192,-1
1401,2020-07-13,9295.9,1,59.94000000000051,0.6489850540712662,2020,7,13,9526.257096774192,-1
1402,2020-07-14,9238.13,-1,-57.77000000000044,-0.6214567712647558,2020,7,14,9526.257096774192,-1
1403,2020-07-15,9254.52,1,16.390000000001237,0.1774168581736914,2020,7,15,9526.257096774192,-1
1404,2020-07-16,9193.51,-1,-61.01000000000022,-0.6592454281799619,2020,7,16,9526.257096774192,-1
1405,2020-07-17,9131.0,-1,-62.51000000000022,-0.6799361723650729,2020,7,17,9526.257096774192,-1
1406,2020-07-18,9154.19,1,23.19000000000051,0.2539699923338135,2020,7,18,9526.257096774192,-1
1407,2020-07-19,9174.71,1,20.519999999998618,0.22415964711240008,2020,7,19,9526.257096774192,-1
1408,2020-07-20,9214.66,1,39.95000000000073,0.4354361064273501,2020,7,20,9526.257096774192,-1
1409,2020-07-21,9163.87,-1,-50.789999999999054,-0.5511869130277086,2020,7,21,9526.257096774192,-1
1410,2020-07-22,9392.66,1,228.78999999999905,2.4966526151069255,2020,7,22,9526.257096774192,-1
1411,2020-07-23,9537.4,1,144.73999999999978,1.5409905181279828,2020,7,23,9526.257096774192,1
1412,2020-07-24,9613.11,1,75.71000000000095,0.7938222156982087,2020,7,24,9526.257096774192,1
1413,2020-07-25,9551.28,-1,-61.82999999999993,-0.6431841516429119,2020,7,25,9526.257096774192,1
1414,2020-07-26,9707.5,1,156.21999999999935,1.6355922975768624,2020,7,26,9526.257096774192,1
1415,2020-07-27,9938.83,1,231.32999999999993,2.383002832861189,2020,7,27,9526.257096774192,1
1416,2020-07-28,11042.4,1,1103.5699999999997,11.103620848731689,2020,7,28,9526.257096774192,1
1417,2020-07-29,10934.94,-1,-107.45999999999913,-0.9731580091284424,2020,7,29,9526.257096774192,1
1418,2020-07-30,11102.67,1,167.72999999999956,1.5338904465868084,2020,7,30,9526.257096774192,1
1419,2020-07-31,11114.93,1,12.260000000000218,0.11042388902849692,2020,7,31,9526.257096774192,1
1420,2020-08-01,11343.88,1,228.9499999999989,2.0598420322934907,2020,8,1,11638.007096774194,-1
1421,2020-08-02,11823.69,1,479.8100000000013,4.229681555164558,2020,8,2,11638.007096774194,1
1422,2020-08-03,11077.77,-1,-745.9200000000001,-6.30869043420455,2020,8,3,11638.007096774194,-1
1423,2020-08-04,11242.57,1,164.79999999999927,1.4876640334652125,2020,8,4,11638.007096774194,-1
1424,2020-08-05,11194.25,-1,-48.31999999999971,-0.42979496680918783,2020,8,5,11638.007096774194,-1
1425,2020-08-06,11750.28,1,556.0300000000007,4.967103646961616,2020,8,6,11638.007096774194,1
1426,2020-08-07,11772.94,1,22.659999999999854,0.1928464683394766,2020,8,7,11638.007096774194,1
1427,2020-08-08,11605.6,-1,-167.34000000000015,-1.4213951655236512,2020,8,8,11638.007096774194,-1
1428,2020-08-09,11767.6,1,162.0,1.395877852071414,2020,8,9,11638.007096774194,1
1429,2020-08-10,11684.06,-1,-83.54000000000087,-0.7099153608212454,2020,8,10,11638.007096774194,1
1430,2020-08-11,11893.03,1,208.97000000000116,1.78850502308274,2020,8,11,11638.007096774194,1
1431,2020-08-12,11392.43,-1,-500.60000000000036,-4.209188070659876,2020,8,12,11638.007096774194,-1
1432,2020-08-13,11573.11,1,180.6800000000003,1.5859654173868112,2020,8,13,11638.007096774194,-1
1433,2020-08-14,11777.43,1,204.3199999999997,1.7654718567437766,2020,8,14,11638.007096774194,1
1434,2020-08-15,11774.38,-1,-3.0500000000010914,-0.02589699110927504,2020,8,15,11638.007096774194,1
1435,2020-08-16,11873.98,1,99.60000000000036,0.8459044128013565,2020,8,16,11638.007096774194,1
1436,2020-08-17,11914.01,1,40.030000000000655,0.33712369399308956,2020,8,17,11638.007096774194,1
1437,2020-08-18,12293.72,1,379.7099999999991,3.187088142447414,2020,8,18,11638.007096774194,1
1438,2020-08-19,11969.53,-1,-324.1899999999987,-2.6370374467614255,2020,8,19,11638.007096774194,1
1439,2020-08-20,11734.0,-1,-235.53000000000065,-1.967746436159153,2020,8,20,11638.007096774194,1
1440,2020-08-21,11865.82,1,131.8199999999997,1.1234020794273027,2020,8,21,11638.007096774194,1
1441,2020-08-22,11522.8,-1,-343.02000000000044,-2.89082423296494,2020,8,22,11638.007096774194,-1
1442,2020-08-23,11683.44,1,160.64000000000124,1.394105599333506,2020,8,23,11638.007096774194,1
1443,2020-08-24,11653.02,-1,-30.420000000000073,-0.26036852159980345,2020,8,24,11638.007096774194,1
1444,2020-08-25,11763.93,1,110.90999999999985,0.9517704423402675,2020,8,25,11638.007096774194,1
1445,2020-08-26,11337.4,-1,-426.53000000000065,-3.625744117824576,2020,8,26,11638.007096774194,-1
1446,2020-08-27,11467.37,1,129.97000000000116,1.1463827685360062,2020,8,27,11638.007096774194,-1
1447,2020-08-28,11302.01,-1,-165.36000000000058,-1.4420045747194044,2020,8,28,11638.007096774194,-1
1448,2020-08-29,11534.75,1,232.73999999999978,2.0592797210407685,2020,8,29,11638.007096774194,-1
1449,2020-08-30,11481.64,-1,-53.11000000000058,-0.46043477318537973,2020,8,30,11638.007096774194,-1
1450,2020-08-31,11707.78,1,226.14000000000124,1.969579258712181,2020,8,31,11638.007096774194,1
1451,2020-09-01,11659.57,-1,-48.210000000000946,-0.41177746763264206,2020,9,1,10674.675333333334,1
1452,2020-09-02,11923.25,1,263.6800000000003,2.261489917724241,2020,9,2,10674.675333333334,1
1453,2020-09-03,11397.44,-1,-525.8099999999995,-4.409955339357973,2020,9,3,10674.675333333334,1
1454,2020-09-04,10187.51,-1,-1209.9300000000003,-10.615804952691132,2020,9,4,10674.675333333334,-1
1455,2020-09-05,10467.89,1,280.3799999999992,2.7521936174786497,2020,9,5,10674.675333333334,-1
1456,2020-09-06,10159.62,-1,-308.2699999999986,-2.944910578922769,2020,9,6,10674.675333333334,-1
1457,2020-09-07,10254.93,1,95.30999999999949,0.9381256385573424,2020,9,7,10674.675333333334,-1
1458,2020-09-08,10367.74,1,112.80999999999949,1.1000562656205308,2020,9,8,10674.675333333334,-1
1459,2020-09-09,10121.52,-1,-246.21999999999935,-2.3748666536776515,2020,9,9,10674.675333333334,-1
1460,2020-09-10,10227.83,1,106.30999999999949,1.050336313122925,2020,9,10,10674.675333333334,-1
1461,2020-09-11,10352.66,1,124.82999999999993,1.22049349666547,2020,9,11,10674.675333333334,-1
1462,2020-09-12,10395.44,1,42.780000000000655,0.41322713196415856,2020,9,12,10674.675333333334,-1
1463,2020-09-13,10446.44,1,51.0,0.4905997244945861,2020,9,13,10674.675333333334,-1
1464,2020-09-14,10330.77,-1,-115.67000000000007,-1.107267164699171,2020,9,14,10674.675333333334,-1
1465,2020-09-15,10674.64,1,343.869999999999,3.328599901072224,2020,9,15,10674.675333333334,-1
1466,2020-09-16,10785.62,1,110.98000000000138,1.0396603538854836,2020,9,16,10674.675333333334,1
1467,2020-09-17,10948.43,1,162.8099999999995,1.5095098844572634,2020,9,17,10674.675333333334,1
1468,2020-09-18,10943.89,-1,-4.540000000000873,-0.041467132730454256,2020,9,18,10674.675333333334,1
1469,2020-09-19,10931.79,-1,-12.099999999998545,-0.11056397679434411,2020,9,19,10674.675333333334,1
1470,2020-09-20,11081.43,1,149.63999999999942,1.3688517616968439,2020,9,20,10674.675333333334,1
1471,2020-09-21,10919.65,-1,-161.78000000000065,-1.4599198839860978,2020,9,21,10674.675333333334,1
1472,2020-09-22,10430.46,-1,-489.1900000000005,-4.47990549147638,2020,9,22,10674.675333333334,-1
1473,2020-09-23,10532.22,1,101.76000000000022,0.9756041440166612,2020,9,23,10674.675333333334,-1
1474,2020-09-24,10234.48,-1,-297.7399999999998,-2.8269443669046015,2020,9,24,10674.675333333334,-1
1475,2020-09-25,10732.43,1,497.9500000000007,4.865415731917994,2020,9,25,10674.675333333334,1
1476,2020-09-26,10692.84,-1,-39.590000000000146,-0.3688819773341186,2020,9,26,10674.675333333334,1
1477,2020-09-27,10732.4,1,39.55999999999949,0.36996719300017106,2020,9,27,10674.675333333334,1
1478,2020-09-28,10774.24,1,41.840000000000146,0.38984756438448204,2020,9,28,10674.675333333334,1
1479,2020-09-29,10692.33,-1,-81.90999999999985,-0.7602392372919097,2020,9,29,10674.675333333334,1
1480,2020-09-30,10840.8,1,148.46999999999935,1.3885654483166845,2020,9,30,10674.675333333334,1
1481,2020-10-01,10777.92,-1,-62.8799999999992,-0.580030994022574,2020,10,1,11796.365483870968,-1
1482,2020-10-02,10619.24,-1,-158.6800000000003,-1.4722692319111692,2020,10,2,11796.365483870968,-1
1483,2020-10-03,10575.06,-1,-44.18000000000029,-0.41603730587123267,2020,10,3,11796.365483870968,-1
1484,2020-10-04,10551.77,-1,-23.289999999999054,-0.2202351570582016,2020,10,4,11796.365483870968,-1
1485,2020-10-05,10673.46,1,121.68999999999869,1.1532662292676839,2020,10,5,11796.365483870968,-1
1486,2020-10-06,10788.56,1,115.10000000000036,1.0783757094700348,2020,10,6,11796.365483870968,-1
1487,2020-10-07,10603.74,-1,-184.8199999999997,-1.7131109249056382,2020,10,7,11796.365483870968,-1
1488,2020-10-08,10670.8,1,67.05999999999949,0.6324183731400382,2020,10,8,11796.365483870968,-1
1489,2020-10-09,10923.3,1,252.5,2.3662705701540654,2020,10,9,11796.365483870968,-1
1490,2020-10-10,11063.19,1,139.89000000000124,1.2806569443300215,2020,10,10,11796.365483870968,-1
1491,2020-10-11,11302.67,1,239.47999999999956,2.164655944623563,2020,10,11,11796.365483870968,-1
1492,2020-10-12,11376.61,1,73.94000000000051,0.6541817110470403,2020,10,12,11796.365483870968,-1
1493,2020-10-13,11540.04,1,163.4300000000003,1.4365439265299618,2020,10,13,11796.365483870968,-1
1494,2020-10-14,11428.24,-1,-111.80000000000109,-0.9688008013837134,2020,10,14,11796.365483870968,-1
1495,2020-10-15,11431.32,1,3.0799999999999272,0.026950781572664968,2020,10,15,11796.365483870968,-1
1496,2020-10-16,11503.73,1,72.40999999999985,0.6334351588442967,2020,10,16,11796.365483870968,-1
1497,2020-10-17,11327.57,-1,-176.15999999999985,-1.531329403593442,2020,10,17,11796.365483870968,-1
1498,2020-10-18,11366.51,1,38.94000000000051,0.34376304891517345,2020,10,18,11796.365483870968,-1
1499,2020-10-19,11508.2,1,141.6900000000005,1.2465567707238239,2020,10,19,11796.365483870968,-1
1500,2020-10-20,11758.16,1,249.95999999999913,2.1720164752089737,2020,10,20,11796.365483870968,-1
1501,2020-10-21,11925.46,1,167.29999999999927,1.4228416691046837,2020,10,21,11796.365483870968,1
1502,2020-10-22,12831.56,1,906.1000000000004,7.5980297615354075,2020,10,22,11796.365483870968,1
1503,2020-10-23,12990.25,1,158.6900000000005,1.2367163462587598,2020,10,23,11796.365483870968,1
1504,2020-10-24,12944.52,-1,-45.72999999999956,-0.3520332557110107,2020,10,24,11796.365483870968,1
1505,2020-10-25,13128.46,1,183.9399999999987,1.4209874139790328,2020,10,25,11796.365483870968,1
1506,2020-10-26,13036.77,-1,-91.68999999999869,-0.698406362970209,2020,10,26,11796.365483870968,1
1507,2020-10-27,13076.37,1,39.600000000000364,0.3037562218248873,2020,10,27,11796.365483870968,1
1508,2020-10-28,13651.47,1,575.0999999999985,4.398009539344623,2020,10,28,11796.365483870968,1
1509,2020-10-29,13289.0,-1,-362.46999999999935,-2.655171933864993,2020,10,29,11796.365483870968,1
1510,2020-10-30,13458.66,1,169.65999999999985,1.276695010911279,2020,10,30,11796.365483870968,1
1511,2020-10-31,13564.72,1,106.05999999999949,0.7880427917786725,2020,10,31,11796.365483870968,1
1512,2020-11-01,13810.32,1,245.60000000000036,1.8105792084171317,2020,11,1,16474.938333333335,-1
1513,2020-11-02,13758.88,-1,-51.44000000000051,-0.3724750766093799,2020,11,2,16474.938333333335,-1
1514,2020-11-03,13575.17,-1,-183.70999999999913,-1.3352104241042813,2020,11,3,16474.938333333335,-1
1515,2020-11-04,14023.31,1,448.1399999999994,3.301174128942764,2020,11,4,16474.938333333335,-1
1516,2020-11-05,14155.59,1,132.28000000000065,0.9432865707169039,2020,11,5,16474.938333333335,-1
1517,2020-11-06,15591.39,1,1435.7999999999993,10.142989447984855,2020,11,6,16474.938333333335,-1
1518,2020-11-07,15595.77,1,4.380000000001019,0.02809242793619439,2020,11,7,16474.938333333335,-1
1519,2020-11-08,14839.84,-1,-755.9300000000003,-4.847019416162205,2020,11,8,16474.938333333335,-1
1520,2020-11-09,15490.6,1,650.7600000000002,4.385222482183098,2020,11,9,16474.938333333335,-1
1521,2020-11-10,15328.53,-1,-162.0699999999997,-1.0462474016500312,2020,11,10,16474.938333333335,-1
1522,2020-11-11,15317.04,-1,-11.489999999999782,-0.0749582640996872,2020,11,11,16474.938333333335,-1
1523,2020-11-12,15708.65,1,391.60999999999876,2.5566950272376303,2020,11,12,16474.938333333335,-1
1524,2020-11-13,16295.57,1,586.9200000000001,3.7362854223628386,2020,11,13,16474.938333333335,-1
1525,2020-11-14,16339.33,1,43.76000000000022,0.26853924103299376,2020,11,14,16474.938333333335,-1
1526,2020-11-15,16091.07,-1,-248.26000000000022,-1.5194013463220353,2020,11,15,16474.938333333335,-1
1527,2020-11-16,15968.16,-1,-122.90999999999985,-0.7638398192289255,2020,11,16,16474.938333333335,-1
1528,2020-11-17,16725.15,1,756.9900000000016,4.740621336459565,2020,11,17,16474.938333333335,1
1529,2020-11-18,17679.72,1,954.5699999999997,5.707392758809336,2020,11,18,16474.938333333335,1
1530,2020-11-19,17798.45,1,118.72999999999956,0.671560409327747,2020,11,19,16474.938333333335,1
1531,2020-11-20,17820.57,1,22.11999999999898,0.12428048509841576,2020,11,20,16474.938333333335,1
1532,2020-11-21,18687.45,1,866.880000000001,4.864490866453773,2020,11,21,16474.938333333335,1
1533,2020-11-22,18699.75,1,12.299999999999272,0.06581957409919102,2020,11,22,16474.938333333335,1
1534,2020-11-23,18422.28,-1,-277.47000000000116,-1.4838166285645593,2020,11,23,16474.938333333335,1
1535,2020-11-24,18398.91,-1,-23.36999999999898,-0.12685726196756852,2020,11,24,16474.938333333335,1
1536,2020-11-25,19172.52,1,773.6100000000006,4.204651253797103,2020,11,25,16474.938333333335,1
1537,2020-11-26,18739.8,-1,-432.72000000000116,-2.256980303058759,2020,11,26,16474.938333333335,1
1538,2020-11-27,17151.44,-1,-1588.3600000000006,-8.47586420346002,2020,11,27,16474.938333333335,1
1539,2020-11-28,17138.87,-1,-12.569999999999709,-0.07328830698763317,2020,11,28,16474.938333333335,1
1540,2020-11-29,17732.42,1,593.5499999999993,3.463180478059518,2020,11,29,16474.938333333335,1
1541,2020-11-30,18191.6,1,459.1800000000003,2.5894942709455355,2020,11,30,16474.938333333335,1
1542,2020-12-01,19709.73,1,1518.130000000001,8.34522526880539,2020,12,1,21688.174193548388,-1
1543,2020-12-02,18792.52,-1,-917.2099999999991,-4.65358987667512,2020,12,2,21688.174193548388,-1
1544,2020-12-03,19226.97,1,434.4500000000007,2.3118240661710123,2020,12,3,21688.174193548388,-1
1545,2020-12-04,19454.54,1,227.5699999999997,1.1835978315876068,2020,12,4,21688.174193548388,-1
1546,2020-12-05,18670.49,-1,-784.0499999999993,-4.03016468135458,2020,12,5,21688.174193548388,-1
1547,2020-12-06,19155.06,1,484.5699999999997,2.5953791250256404,2020,12,6,21688.174193548388,-1
1548,2020-12-07,19377.66,1,222.59999999999854,1.1620950286764882,2020,12,7,21688.174193548388,-1
1549,2020-12-08,19181.41,-1,-196.25,-1.0127641830850578,2020,12,8,21688.174193548388,-1
1550,2020-12-09,18318.87,-1,-862.5400000000009,-4.496749717565084,2020,12,9,21688.174193548388,-1
1551,2020-12-10,18554.15,1,235.28000000000247,1.2843586967973597,2020,12,10,21688.174193548388,-1
1552,2020-12-11,18247.76,-1,-306.39000000000306,-1.6513286784897343,2020,12,11,21688.174193548388,-1
1553,2020-12-12,18029.36,-1,-218.39999999999782,-1.1968592309412105,2020,12,12,21688.174193548388,-1
1554,2020-12-13,18803.44,1,774.0799999999981,4.293441364529845,2020,12,13,21688.174193548388,-1
1555,2020-12-14,19164.48,1,361.0400000000009,1.9200741991890893,2020,12,14,21688.174193548388,-1
1556,2020-12-15,19276.59,1,112.11000000000058,0.5849884786855714,2020,12,15,21688.174193548388,-1
1557,2020-12-16,19439.75,1,163.15999999999985,0.8464152632804861,2020,12,16,21688.174193548388,-1
1558,2020-12-17,21379.48,1,1939.7299999999996,9.978163299425145,2020,12,17,21688.174193548388,-1
1559,2020-12-18,22847.46,1,1467.9799999999996,6.866303577074838,2020,12,18,21688.174193548388,1
1560,2020-12-19,23150.79,1,303.33000000000175,1.3276311677534471,2020,12,19,21688.174193548388,1
1561,2020-12-20,23869.92,1,719.1299999999974,3.1062870856674754,2020,12,20,21688.174193548388,1
1562,2020-12-21,23490.58,-1,-379.3399999999965,-1.5891967798802702,2020,12,21,21688.174193548388,1
1563,2020-12-22,22745.48,-1,-745.1000000000022,-3.1719097612745286,2020,12,22,21688.174193548388,1
1564,2020-12-23,23824.99,1,1079.510000000002,4.746041850952374,2020,12,23,21688.174193548388,1
1565,2020-12-24,23253.37,-1,-571.6200000000026,-2.399245498109349,2020,12,24,21688.174193548388,1
1566,2020-12-25,23715.53,1,462.15999999999985,1.9874968660456522,2020,12,25,21688.174193548388,1
1567,2020-12-26,24693.58,1,978.0500000000029,4.124090838366264,2020,12,26,21688.174193548388,1
1568,2020-12-27,26443.21,1,1749.6299999999974,7.085363888103699,2020,12,27,21688.174193548388,1
1569,2020-12-28,26246.58,-1,-196.62999999999738,-0.7435935349755093,2020,12,28,21688.174193548388,1
1570,2020-12-29,27036.69,1,790.109999999997,3.0103350607964803,2020,12,29,21688.174193548388,1
1571,2020-12-30,27376.37,1,339.6800000000003,1.2563668111740023,2020,12,30,21688.174193548388,1
1572,2020-12-31,28856.59,1,1480.2200000000012,5.406925753852689,2020,12,31,21688.174193548388,1
1573,2021-01-01,28982.56,1,125.97000000000116,0.4365380663481068,2021,1,1,34630.80354838709,-1
1574,2021-01-02,29393.75,1,411.1899999999987,1.4187497584754372,2021,1,2,34630.80354838709,-1
1575,2021-01-03,32195.46,1,2801.709999999999,9.531652136933868,2021,1,3,34630.80354838709,-1
1576,2021-01-04,33000.78,1,805.3199999999997,2.5013464631348636,2021,1,4,34630.80354838709,-1
1577,2021-01-05,32035.03,-1,-965.75,-2.9264459809737833,2021,1,5,34630.80354838709,-1
1578,2021-01-06,34046.67,1,2011.6399999999994,6.279500908848842,2021,1,6,34630.80354838709,-1
1579,2021-01-07,36860.41,1,2813.7400000000052,8.264361830393414,2021,1,7,34630.80354838709,1
1580,2021-01-08,39486.04,1,2625.6299999999974,7.123170903416422,2021,1,8,34630.80354838709,1
1581,2021-01-09,40670.25,1,1184.2099999999991,2.99905992092395,2021,1,9,34630.80354838709,1
1582,2021-01-10,40240.72,-1,-429.52999999999884,-1.0561282509942742,2021,1,10,34630.80354838709,1
1583,2021-01-11,38240.09,-1,-2000.6300000000047,-4.971655576739195,2021,1,11,34630.80354838709,1
1584,2021-01-12,35544.94,-1,-2695.149999999994,-7.047969813878561,2021,1,12,34630.80354838709,1
1585,2021-01-13,34011.82,-1,-1533.1200000000026,-4.313187756119444,2021,1,13,34630.80354838709,-1
1586,2021-01-14,37393.13,1,3381.3099999999977,9.941573253063194,2021,1,14,34630.80354838709,1
1587,2021-01-15,39158.47,1,1765.3400000000038,4.721027632615948,2021,1,15,34630.80354838709,1
1588,2021-01-16,36828.52,-1,-2329.9500000000044,-5.950053717624831,2021,1,16,34630.80354838709,1
1589,2021-01-17,36065.2,-1,-763.3199999999997,-2.0726328399837946,2021,1,17,34630.80354838709,1
1590,2021-01-18,35793.01,-1,-272.18999999999505,-0.7547164579705508,2021,1,18,34630.80354838709,1
1591,2021-01-19,36632.35,1,839.3399999999965,2.3449830008708306,2021,1,19,34630.80354838709,1
1592,2021-01-20,36020.13,-1,-612.2200000000012,-1.6712550518872014,2021,1,20,34630.80354838709,1
1593,2021-01-21,35538.98,-1,-481.1499999999942,-1.3357808536504288,2021,1,21,34630.80354838709,1
1594,2021-01-22,30797.88,-1,-4741.100000000002,-13.340562953691979,2021,1,22,34630.80354838709,-1
1595,2021-01-23,33002.38,1,2204.4999999999964,7.157960223236133,2021,1,23,34630.80354838709,-1
1596,2021-01-24,32099.74,-1,-902.6399999999958,-2.735075470314553,2021,1,24,34630.80354838709,-1
1597,2021-01-25,32276.84,1,177.09999999999854,0.5517178643814515,2021,1,25,34630.80354838709,-1
1598,2021-01-26,32243.26,-1,-33.580000000001746,-0.10403744604490944,2021,1,26,34630.80354838709,-1
1599,2021-01-27,32541.8,1,298.5400000000009,0.9258989320558806,2021,1,27,34630.80354838709,-1
1600,2021-01-28,30419.17,-1,-2122.630000000001,-6.522779932271727,2021,1,28,34630.80354838709,-1
